title,platform,datetime,critic_score,critic_score_text,url,comments,upvotes,img
Godzilla: Destroy All Monsters Melee Review,GC,2002-10-10 18:10:00,6.9,Fair,https://www.gamespot.com/reviews/godzilla-destroy-all-monsters-melee-review/1900-2885207/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
NASCAR Thunder 2003 Review,GC,2002-10-10 17:09:00,8.1,Great,https://www.gamespot.com/reviews/nascar-thunder-2003-review/1900-2885202/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
NASCAR Thunder 2003 Review,PS2,2002-10-10 17:09:00,7.9,Good,https://www.gamespot.com/reviews/nascar-thunder-2003-review/1900-2885195/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
NASCAR Thunder 2003 Review,XBOX,2002-10-10 17:05:00,8.1,Great,https://www.gamespot.com/reviews/nascar-thunder-2003-review/1900-2885203/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Spyro 2: Season of Flame Review,GBA,2002-10-10 15:28:00,8,Great,https://www.gamespot.com/reviews/spyro-2-season-of-flame-review/1900-2885173/,0,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
RLH Review,PS2,2002-10-10 13:22:00,4,Poor,https://www.gamespot.com/reviews/rlh-review/1900-2884896/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
NBA 2K3 Review,PS2,2002-10-09 20:36:00,8.3,Great,https://www.gamespot.com/reviews/nba-2k3-review/1900-2885079/,0,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Disney's Magical Quest Starring Mickey & Minnie Review,GBA,2002-10-09 19:47:00,6.6,Fair,https://www.gamespot.com/reviews/disneys-magical-quest-starring-mickey-and-minnie-r/1900-2885063/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Mat Hoffman's Pro BMX 2 Review,GC,2002-10-09 17:58:00,7,Good,https://www.gamespot.com/reviews/mat-hoffmans-pro-bmx-2-review/1900-2885077/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Super Bust-A-Move 2 Review,PS2,2002-10-09 17:25:00,4.4,Poor,https://www.gamespot.com/reviews/super-bust-a-move-2-review/1900-2885062/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Hitman 2: Silent Assassin Review,XBOX,2002-10-08 20:46:00,8.6,Great,https://www.gamespot.com/reviews/hitman-2-silent-assassin-review/1900-2884880/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
TimeSplitters 2 Review,PS2,2002-10-08 20:41:00,8.7,Great,https://www.gamespot.com/reviews/timesplitters-2-review/1900-2884945/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
TimeSplitters 2 Review,XBOX,2002-10-08 20:30:00,8.7,Great,https://www.gamespot.com/reviews/timesplitters-2-review/1900-2884946/,4,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
TimeSplitters 2 Review,GC,2002-10-08 20:15:00,8.7,Great,https://www.gamespot.com/reviews/timesplitters-2-review/1900-2884943/,1,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
NBA 2K3 Review,GC,2002-10-08 19:15:00,8.1,Great,https://www.gamespot.com/reviews/nba-2k3-review/1900-2884898/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Hitman 2: Silent Assassin Review,PS2,2002-10-08 18:10:00,8.6,Great,https://www.gamespot.com/reviews/hitman-2-silent-assassin-review/1900-2884881/,0,12,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
SEGA Smash Pack Review,GBA,2002-10-08 18:05:00,5.5,Mediocre,https://www.gamespot.com/reviews/sega-smash-pack-review/1900-2884882/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Hitman 2: Silent Assassin Review,PC,2002-10-08 18:05:00,8.6,Great,https://www.gamespot.com/reviews/hitman-2-silent-assassin-review/1900-2884879/,2,16,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Heroes of Might and Magic IV: The Gathering Storm Review,PC,2002-10-08 17:32:00,7,Good,https://www.gamespot.com/reviews/heroes-of-might-and-magic-iv-the-gathering-storm-r/1900-2884799/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Myst III: Exile Review,XBOX,2002-10-08 17:30:00,6.7,Fair,https://www.gamespot.com/reviews/myst-iii-exile-review/1900-2884876/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Myst III: Exile Review,PS2,2002-10-08 17:23:00,6.5,Fair,https://www.gamespot.com/reviews/myst-iii-exile-review/1900-2884870/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Conflict: Desert Storm Review,XBOX,2002-10-08 17:01:00,4.8,Poor,https://www.gamespot.com/reviews/conflict-desert-storm-review/1900-2884737/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Need for Speed: Hot Pursuit 2 Review,XBOX,2002-10-07 20:33:00,7.2,Good,https://www.gamespot.com/reviews/need-for-speed-hot-pursuit-2-review/1900-2884740/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Need for Speed: Hot Pursuit 2 Review,GC,2002-10-07 20:32:00,7.2,Good,https://www.gamespot.com/reviews/need-for-speed-hot-pursuit-2-review/1900-2884741/,1,9,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Need for Speed: Hot Pursuit 2 Review,PS2,2002-10-07 17:51:00,8.5,Great,https://www.gamespot.com/reviews/need-for-speed-hot-pursuit-2-review/1900-2884739/,3,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Conflict: Desert Storm Review,PS2,2002-10-07 17:31:00,4.5,Poor,https://www.gamespot.com/reviews/conflict-desert-storm-review/1900-2884738/,3,8,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Sniper: Path of Vengeance Review,PC,2002-10-07 17:30:00,2.4,Terrible,https://www.gamespot.com/reviews/sniper-path-of-vengeance-review/1900-2883652/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Prisoner of War Review,PC,2002-10-07 17:19:00,7,Good,https://www.gamespot.com/reviews/prisoner-of-war-review/1900-2883653/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
ATV Quad Power Racing Review,GBA,2002-10-07 15:37:00,5,Mediocre,https://www.gamespot.com/reviews/atv-quad-power-racing/1900-2883656/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Casino Empire Review,PC,2002-10-04 18:32:00,5.9,Mediocre,https://www.gamespot.com/reviews/casino-empire-review/1900-2882505/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Riding Spirits Review,PS2,2002-10-04 18:07:00,5.9,Mediocre,https://www.gamespot.com/reviews/riding-spirits-review/1900-2882489/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Unreal Tournament 2003 Review,PC,2002-10-04 17:59:00,8.8,Great,https://www.gamespot.com/reviews/unreal-tournament-2003-review/1900-2882410/,1,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Blinx: The Time Sweeper Review,XBOX,2002-10-04 17:40:00,6.3,Fair,https://www.gamespot.com/reviews/blinx-the-time-sweeper-review/1900-2882485/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Dual Hearts Review,PS2,2002-10-04 17:32:00,7.5,Good,https://www.gamespot.com/reviews/dual-hearts/1900-2882481/,1,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Digimon World 3 Review,PS,2002-10-04 17:27:00,4.9,Poor,https://www.gamespot.com/reviews/digimon-world-3-review/1900-2882480/,6,14,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Superman: Shadow of Apokolips Review,PS2,2002-10-03 17:47:00,6.4,Fair,https://www.gamespot.com/reviews/superman-shadow-of-apokolips-review/1900-2882364/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Virtual Resort: Spring Break Review,PC,2002-10-03 16:54:00,6.4,Fair,https://www.gamespot.com/reviews/virtual-resort-spring-break-review/1900-2882332/,0,12,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Stronghold: Crusader Review,PC,2002-10-03 16:49:00,8,Great,https://www.gamespot.com/reviews/stronghold-crusader-review/1900-2882334/,4,56,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
NHL Hitz 2003 Review,GC,2002-10-03 16:49:00,7.8,Good,https://www.gamespot.com/reviews/nhl-hitz-2003-review/1900-2882361/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Incoming Forces Review,PC,2002-10-02 17:18:00,6.6,Fair,https://www.gamespot.com/reviews/incoming-forces-review/1900-2882093/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Ferrari F355 Challenge Review,PS2,2002-10-02 17:10:00,7.5,Good,https://www.gamespot.com/reviews/ferrari-f355-challenge-review/1900-2882231/,0,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Tom Clancy's Ghost Recon: Island Thunder Review,PC,2002-10-01 17:11:00,8.1,Great,https://www.gamespot.com/reviews/tom-clancys-ghost-recon-island-thunder-review/1900-2882086/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Mega Man Zero Review,GBA,2002-10-01 16:51:00,8.2,Great,https://www.gamespot.com/reviews/mega-man-zero-review/1900-2882128/,0,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Tribes Aerial Assault Review,PS2,2002-10-01 16:18:00,7.2,Good,https://www.gamespot.com/reviews/tribes-aerial-assault-review/1900-2882110/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Burnout 2: Point of Impact Review,PS2,2002-10-01 15:18:00,8.3,Great,https://www.gamespot.com/reviews/burnout-2-point-of-impact-review/1900-2882100/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
The Sims: Unleashed Review,PC,2002-10-01 12:49:00,8,Great,https://www.gamespot.com/reviews/the-sims-unleashed-review/1900-2881955/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
F1 2002 Review,GC,2002-09-30 19:47:00,8,Great,https://www.gamespot.com/reviews/f1-2002-review/1900-2882006/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Yoshi's Island: Super Mario Advance 3 Review,GBA,2002-09-30 16:30:00,9.2,Superb,https://www.gamespot.com/reviews/yoshis-island-super-mario-advance-3-review/1900-2882007/,1,7,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Divine Divinity Review,PC,2002-09-27 18:18:00,8.6,Great,https://www.gamespot.com/reviews/divine-divinity-review/1900-2881880/,2,12,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
No One Lives Forever 2: A Spy In H.A.R.M.'s Way Review,PC,2002-09-27 13:58:00,9.3,Superb,https://www.gamespot.com/reviews/no-one-lives-forever-2-a-spy-in-harms-way/1900-2881851/,3,9,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Links 2003 Review,PC,2002-09-26 18:31:00,8.1,Great,https://www.gamespot.com/reviews/links-2003-review/1900-2881705/,0,9,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
4x4 EVO 2 Review,GC,2002-09-26 18:00:00,4.8,Poor,https://www.gamespot.com/reviews/4x4-evo-2-review/1900-2881723/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Sega Bass Fishing Duel Review,PS2,2002-09-26 17:53:00,7.2,Good,https://www.gamespot.com/reviews/sega-bass-fishing-duel-review/1900-2881742/,0,4,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
NHL Hitz 2003 Review,PS2,2002-09-26 17:46:00,7.8,Good,https://www.gamespot.com/reviews/nhl-hitz-2003-review/1900-2881726/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
NHL Hitz 2003 Review,XBOX,2002-09-26 17:46:00,7.8,Good,https://www.gamespot.com/reviews/nhl-hitz-2003-review/1900-2881729/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Dino Stalker Review,PS2,2002-09-25 18:27:00,4.6,Poor,https://www.gamespot.com/reviews/dino-stalker-review/1900-2881580/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Star Fox Adventures Review,GC,2002-09-25 17:42:00,8.3,Great,https://www.gamespot.com/reviews/star-fox-adventures-review/1900-2881559/,0,12,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Scooby-Doo! Night of 100 Frights Review,GC,2002-09-25 16:54:00,7.3,Good,https://www.gamespot.com/reviews/scooby-doo-night-of-100-frights-review/1900-2881558/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Robotech: Battlecry Review,PS2,2002-09-24 18:57:00,6.8,Fair,https://www.gamespot.com/reviews/robotech-battlecry-review/1900-2881427/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Robotech: Battlecry Review,XBOX,2002-09-24 18:56:00,6.8,Fair,https://www.gamespot.com/reviews/robotech-battlecry-review/1900-2881424/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Crash Bandicoot: The Wrath of Cortex Review,GC,2002-09-24 17:16:00,5.1,Mediocre,https://www.gamespot.com/reviews/crash-bandicoot-the-wrath-of-cortex-review/1900-2881408/,1,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
The Scorpion King: Rise of the Akkadian Review,0,2002-09-24 17:16:00,4,Poor,https://www.gamespot.com/reviews/the-scorpion-king-rise-of-the-akkadian/1900-2881403/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Summoner 2 Review,PS2,2002-09-24 17:12:00,7.9,Good,https://www.gamespot.com/reviews/summoner-2-review/1900-2881067/,0,8,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Capcom vs. SNK 2 EO Review,GC,2002-09-24 16:59:00,5.4,Mediocre,https://www.gamespot.com/reviews/capcom-vs-snk-2-eo-review/1900-2881389/,0,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Dirt Track Racing 2 Review,PC,2002-09-24 16:39:00,7.1,Good,https://www.gamespot.com/reviews/dirt-track-racing-2-review/1900-2881381/,0,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Tekken 4 Review,PS2,2002-09-23 23:39:00,8.4,Great,https://www.gamespot.com/reviews/tekken-4-review/1900-2881304/,1,52,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Dynasty Tactics Review,PS2,2002-09-23 18:36:00,8.2,Great,https://www.gamespot.com/reviews/dynasty-tactics-review/1900-2881285/,1,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Xtreme Air Racing Review,PC,2002-09-23 17:30:00,8.3,Great,https://www.gamespot.com/reviews/xtreme-air-racing-review/1900-2881251/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Silent Scope Review,GBA,2002-09-20 19:02:00,7,Good,https://www.gamespot.com/reviews/silent-scope-review/1900-2881068/,0,2,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Fire Pro Wrestling 2 Review,GBA,2002-09-20 18:49:00,8.3,Great,https://www.gamespot.com/reviews/fire-pro-wrestling-2-review/1900-2881049/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Sly Cooper and the Thievius Raccoonus Review,PS2,2002-09-20 18:26:00,7.8,Good,https://www.gamespot.com/reviews/sly-cooper-and-the-thievius-raccoonus-review/1900-2881066/,1,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Sudden Strike II Review,PC,2002-09-20 16:37:00,5.2,Mediocre,https://www.gamespot.com/reviews/sudden-strike-ii-review/1900-2880981/,0,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Commandos 2: Men of Courage Review,XBOX,2002-09-19 18:40:00,7.8,Good,https://www.gamespot.com/reviews/commandos-2-men-of-courage-review/1900-2880839/,1,1,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
The Terminator: Dawn of Fate Review,PS2,2002-09-19 18:15:00,6.1,Fair,https://www.gamespot.com/reviews/the-terminator-dawn-of-fate-review/1900-2880829/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Castlevania: Harmony of Dissonance Review,GBA,2002-09-19 15:06:00,8.2,Great,https://www.gamespot.com/reviews/castlevania-harmony-of-dissonance-review/1900-2880626/,0,3,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Kelly Slater's Pro Surfer Review,GC,2002-09-19 04:05:00,8,Great,https://www.gamespot.com/reviews/kelly-slaters-pro-surfer-review/1900-2880635/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Kelly Slater's Pro Surfer Review,XBOX,2002-09-19 04:03:00,8,Great,https://www.gamespot.com/reviews/kelly-slaters-pro-surfer-review/1900-2880637/,0,6,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Kelly Slater's Pro Surfer Review,PS2,2002-09-19 03:59:00,8,Great,https://www.gamespot.com/reviews/kelly-slaters-pro-surfer-review/1900-2880636/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Demolition Derby and Figure 8 Race Review,PC,2002-09-18 18:06:00,4.4,Poor,https://www.gamespot.com/reviews/demolition-derby-and-figure-8-race-review/1900-2880585/,0,5,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Super Ghouls 'N Ghosts Review,GBA,2002-09-18 14:10:00,7.4,Good,https://www.gamespot.com/reviews/super-ghouls-n-ghosts-review/1900-2876906/,1,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
Blade II Review,XBOX,2002-09-18 09:37:00,4.8,Poor,https://www.gamespot.com/reviews/blade-ii-review/1900-2880376/,0,0,https://www.gamespot.com/a/uploads/screen_petite/469/4693985/2305502-default-art--kubrick.jpg
